SCHOOL ID,SCHOOL NAME,GRADE,YEAR,READ-WARNING,READ-NOTMEET,READ-MEET,READ-EXCEED,MATH-WARNING,MATH-NOTMEET,MATH-MEET,MATH-EXCEED
1501629900764,YOUNG MAGNET HIGH SCHOOL         ,8,2013,0,0.9,17,82.1,0,0,17.9,82.1
1501629900764,YOUNG MAGNET HIGH SCHOOL         ,8,2014,0,1,21.9,77.1,0,0,13.3,86.7
1501629900776,ACT CHARTER HIGH SCHOOL                 ,6,1998,.a,59,34,7,.a,32,68,0
1501629900778,RODRIGUEZ ACADEMIC PREPARATION CT,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900780,HARVEY ACADEMIC PREPARATION CTR  ,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900780,HARVEY ACADEMIC PREPARATION CTR  ,8,2003,0,71.4,28.6,0,.b,.b,.b,.b
1501629900781,OLIVE ACADEMIC PREPARATION CTR   ,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900782,SENGSTACKE ACADEMIC PREPARATION C,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900783,HAYES ACADEMIC PREPARATION CTR   ,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900784,HERNANDEZ ACADEMIC PREPARATION CT,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900785,PROCTOR ACADEMIC PREPARATION CTR ,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900786,PARTEE ACADEMIC PREPARATION CTR  ,8,1999,.b,.b,.b,.b,.b,.b,.b,.b
1501629900787,PERSPECTIVES CHARTER HIGH SCHOOL        ,6,1998,.a,55,45,0,.a,27,73,0
1501629900787,PERSPECTIVES CHARTER HIGH SCHOOL        ,8,1998,.a,32,64,5,.a,38,62,0
1501629900798,DYETT HIGH SCHOOL                ,8,2002,3.3,57.7,38.2,0.8,23.6,66.7,9.8,0
1501629900798,DYETT ACADEMIC CENTER HIGH SCHOOL,8,2003,1.3,65.8,32.9,0,.b,.b,.b,.b
1501629900798,DYETT HIGH SCHOOL                ,8,2004,3.9,56.6,38.2,1.3,15.8,73.7,9.2,1.3
1501629900798,DYETT HIGH SCHOOL                ,8,2005,2.6,60.3,37.2,0,17.7,67.1,15.2,0
1501629900798,DYETT HIGH SCHOOL                ,8,2006,0,71.4,28.6,0,17,66,17,0
1501629900799,HOPE HIGH SCHOOL - ELEM ACADEMY  ,5,2002,5.6,27.8,61.1,5.6,0,61.1,38.9,0
1501629900799,HOPE COLLEGE PREPARATORY HS      ,5,2003,0,16.7,83.3,0,.b,.b,.b,.b
1501629900799,HOPE COLLEGE PREP HIGH SCHOOL    ,7,2006,0,37.9,55.2,6.9,0,41.4,58.6,0
1501629900799,HOPE HIGH SCHOOL - ELEM ACADEMY  ,8,2002,0,29.3,68.2,2.5,6.4,57.7,32.1,3.8
1501629900799,HOPE COLLEGE PREPARATORY HS      ,8,2003,0.7,28.3,68.4,2.6,.b,.b,.b,.b
1501629900799,HOPE COLLEGE PREP HIGH SCHOOL    ,8,2004,0.5,20.2,77.1,2.1,2.7,31.9,55.3,10.1
1501629900799,HOPE COLLEGE PREP HIGH SCHOOL    ,8,2005,0,22.7,72.7,4.5,5.3,48.5,41.7,4.5
1501629900799,HOPE COLLEGE PREP HIGH SCHOOL    ,8,2006,0,25.3,74.7,0,1.2,39.8,57.8,1.2
1501629900799,HOPE COLLEGE PREP HIGH SCHOOL    ,8,2007,0,23.3,73.3,3.3,0,20,70,10
1501629900799,HOPE COLLEGE PREPARATORY HS      ,8,2013,.b,.b,.b,.b,.b,.b,.b,.b
1501629900816,CHICAGO VOC ACHIEVEMENT ACAD HS  ,8,2008,.b,.b,.b,.b,.b,.b,.b,.b
1501629900821,PHILLIPS ACHIEVEMENT ACADEMY HS  ,8,2012,.b,.b,.b,.b,.b,.b,.b,.b
1501629900823,FENGER ACHIEVEMENT ACADEMY HS    ,8,2005,.b,.b,.b,.b,.b,.b,.b,.b
1501629900823,FENGER ACHIEVEMENT ACADEMY HS    ,8,2006,.b,.b,.b,.b,.b,.b,.b,.b
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,6,2006,0,16.7,79.2,4.2,0,16.7,70.8,12.5
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,6,2007,0,34.5,62.1,3.4,0,6.9,86.2,6.9
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,6,2008,0,13.8,75.9,10.3,0,31,55.2,13.8
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,6,2009,0,36.1,63.9,0,2.8,27.8,66.7,2.8
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,6,2010,0,21.7,73.9,4.3,0,21.7,78.3,0
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,6,2011,0,40,50,10,0,30,70,0
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2006,0,19,72.4,8.6,0,20.7,72.4,6.9
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2007,0,16.9,72.7,10.4,0,11.7,76.6,11.7
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2008,0,19.6,72.5,7.8,0,9.8,82.4,7.8
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2009,57.2,34,0,16.7,56.8,20.7,1.9,18.5
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2010,1.6,29,67.7,1.6,6.6,26.2,62.3,4.9
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2011,0,42.2,53.3,4.4,2.2,24.4,73.3,0
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2012,0,10.5,78.9,10.5,0,15.8,84.2,0
1501629900827,CLARK ACAD PREP MAGNET HS        ,7,2013,0,30.8,38.5,30.8,0,46.2,53.8,0
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,7,2014,.b,.b,.b,.b,.b,.b,.b,.b
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2005,0,36.8,58.5,4.7,10.3,68.2,20.6,0.9
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2006,0,10.7,89.3,0,0,1.8,71.4,26.8
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2007,0,7.1,87.5,5.4,0,14.3,69.6,16.1
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2008,0,9.7,83.3,6.9,1.4,16.7,66.7,15.3
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2009,54.6,35.6,0,17.9,74.6,9,0,23.2
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2010,0,13.5,82.7,3.8,0,13.5,73.1,13.5
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2011,0,8.3,91.7,0,0,30,66.7,3.3
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2012,0,6.4,91.5,2.1,0,31.9,63.8,4.3
1501629900827,CLARK ACAD PREP MAGNET HS        ,8,2013,0,55.6,44.4,0,11.1,72.2,16.7,0
1501629900827,CLARK ACAD PREP MAGNET HIGH SCHL ,8,2014,8.7,34.8,52.2,4.3,13,56.5,30.4,0
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,6,2006,0,39.5,53.5,7,0,34.9,65.1,0
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,6,2007,0,39.4,48.5,12.1,0,30.3,54.5,15.2
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,6,2008,0,26.7,70,3.3,3.3,13.3,73.3,10
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,6,2009,0,30,60,10,0,30,60,10
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,6,2010,0,42.1,52.6,5.3,0,26.3,57.9,15.8
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2006,0,22.2,73,4.8,0,14.3,71.4,14.3
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2007,0,31.4,68.6,0,0,27.5,72.5,0
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2008,0,36.4,54.5,9.1,0,29.5,61.4,9.1
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2009,57.2,34,0,21.2,56.8,20.7,0,15.2
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2010,0,47.6,47.6,4.8,0,33.3,42.9,23.8
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2011,0,50,45,5,5,20,60,15
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,7,2012,0,40,53.3,6.7,0,20,80,0
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2006,0,20.3,78.3,1.4,2.9,18.8,66.7,11.6
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2007,0,14.6,85.4,0,0,12.2,72,15.9
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2008,0,20.3,78.5,1.3,0,12.7,81,6.3
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2009,54.6,35.6,0,15,74.6,9,2.5,20
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2010,0,22.5,77.5,0,0,22.5,55,22.5
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2011,0,13,87,0,0,4.3,65.2,30.4
1501629900829,UPLIFT COMMUNITY HIGH SCHOOL     ,8,2012,0,9.5,90.5,0,0,9.5,71.4,19
1501629900831,DOUGLASS ACADEMY HIGH SCHOOL     ,7,2006,1.1,59.4,37.8,1.7,10,54.4,33.9,1.7
1501629900831,DOUGLASS ACADEMY HIGH SCHOOL     ,8,2006,0.5,50.3,48.2,1,13.6,57.1,28.8,0.5
1501629900831,DOUGLASS ACADEMY HIGH SCHOOL     ,8,2007,3.3,41.1,53,2.6,7.5,51.7,39.5,1.4
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,7,2009,.b,.b,0,0,56.8,20.7,0,0
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,7,2010,0,0,50,50,0,0,40,60
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,7,2011,0,0,44,56,0,0,28.6,71.4
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,7,2012,0,0,50,50,0,0,42,58
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,7,2013,0,4.1,62.3,33.6,0,2.1,81.5,16.4
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,7,2014,0,7.3,61,31.7,0,13.8,75.6,10.6
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,8,2010,0,0,84.5,15.5,0,0,43.1,56.9
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,8,2011,0,0,91.4,8.6,0,0,53.4,46.6
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,8,2012,0,0,84.1,15.9,0,0.9,44.9,54.2
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,8,2013,0,4.5,53.9,41.6,0,6.7,73,20.2
1501629900833,LINDBLOM MATH & SCIENCE ACAD HS  ,8,2014,0.8,10.1,68.2,20.9,0.8,7.8,77.5,14
1501629900855,OGDEN INT HIGH SCHOOL            ,6,2010,0,5.9,47.1,47.1,0,5.8,53.5,40.7
1501629900855,OGDEN INT HIGH SCHOOL            ,6,2011,0,6.1,39,54.9,0,9.8,40.2,50
1501629900855,OGDEN INTL HIGH SCHOOL           ,6,2013,0,19.8,50.5,29.7,1,20.8,49.5,28.7
1501629900855,OGDEN INT HIGH SCHOOL            ,6,2014,4.3,19,44.8,31.9,4.3,19.8,43.1,32.8
1501629900855,OGDEN INT HIGH SCHOOL            ,7,2010,0,9.2,53.2,37.6,1.8,11,50.5,36.7
1501629900855,OGDEN INT HIGH SCHOOL            ,7,2011,0,10.3,43.3,46.4,0,8.3,49,42.7
1501629900855,OGDEN INT HIGH SCHOOL            ,7,2012,0,11,46.2,42.9,0,11.8,39.8,48.4
1501629900855,OGDEN INTL HIGH SCHOOL           ,7,2013,2.9,12.4,48.6,36.2,1.9,28,45.8,24.3
1501629900855,OGDEN INT HIGH SCHOOL            ,7,2014,1.1,25.3,42.9,30.8,3.3,23.3,54.4,18.9
1501629900855,OGDEN INT HIGH SCHOOL            ,8,2010,0,8.6,61.9,29.5,0.9,7.5,43.4,48.1
1501629900855,OGDEN INT HIGH SCHOOL            ,8,2011,0,8.1,68.5,23.4,0,9.1,50.9,40
1501629900855,OGDEN INT HIGH SCHOOL            ,8,2012,0,2.9,72.4,24.8,0,7.3,46.8,45.9
1501629900855,OGDEN INTL HIGH SCHOOL           ,8,2013,1,14.1,40.4,44.4,0,24.8,49.5,25.7
1501629900855,OGDEN INT HIGH SCHOOL            ,8,2014,3.8,22.6,53.8,19.8,1.9,27.1,50.5,20.6
1501629900856,WILLIAMS MEDICAL PREP HIGH SCH   ,7,2010,0,20,62.9,17.1,0,11.4,65.7,22.9
1501629900856,WILLIAMS MEDICAL PREP HIGH SCH   ,7,2011,0,15,65,20,0,20,55,25
1501629900856,WILLIAMS MEDICAL PREP HIGH SCH   ,8,2010,0,8.9,84.8,6.3,1.3,11.4,77.2,10.1
1501629900856,WILLIAMS MEDICAL PREP HIGH SCH   ,8,2011,0,2.6,94.9,2.6,0,0,76.9,23.1
1501629900856,WILLIAMS MEDICAL PREP HIGH SCH   ,8,2012,0,11.8,88.2,0,0,0,58.8,41.2
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2000,8,54,29,8,10,33,47,10
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2001,11,50,29,5,13,31,49,9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2002,9.2,55.8,29.7,5.2,6.4,23.2,53.8,14.4
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2009,5.1,35.2,47.9,11.8,4.3,15.6,54.6,25.5
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2010,4.9,26.7,52.7,15.8,3.3,13.5,52.5,30.7
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2011,6,20.8,53.1,20.1,2.3,7.7,50.3,39.7
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2012,5.2,18.9,54.8,21.1,2.1,9.1,54.3,34.5
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2013,8.1,41.1,40.2,10.6,9.6,49,36.6,4.9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,3,2014,6.8,43.5,37.4,12.3,7.9,37.4,45.7,9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,4,2009,1.8,32.8,50.3,15.1,1.8,17.5,67.1,13.6
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,4,2010,0.7,38.9,45.8,14.5,1,21.4,64.2,13.3
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,4,2011,2,33.2,46.1,18.7,1.1,14.3,64.6,19.9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,4,2012,1.3,28.8,46.1,23.7,0.9,11.4,59.7,28
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,4,2013,8.3,45.2,38.9,7.5,7.9,37.9,48.3,6
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,4,2014,5.7,51.1,34.1,9.1,9.3,39.3,47.2,4.2
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2000,0,56,39,5,11,49,40,0
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2001,.b,.b,.b,.b,.b,.b,.b,.b
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2002,0.8,51,34.1,14.1,2.7,37.3,56.9,3.1
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2009,0.8,37,49.2,13,0.6,18.3,74,7.1
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2010,0.3,31.3,49.9,18.4,0.3,21.5,62.8,15.4
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2011,0.4,34.2,52.1,13.3,0.7,20.9,69.9,8.5
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2012,0.1,30.7,52.6,16.5,0.3,20.6,70.4,8.7
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2013,9.1,47.1,35.7,8.1,12.5,45.5,37.5,4.5
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,5,2014,9.7,43.8,40.2,6.3,9.2,41.8,45.3,3.7
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,6,2009,0.2,26.9,60.4,12.5,0.5,21.8,67.8,9.8
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,6,2010,0,26.4,60.5,13.1,0.9,21.9,63.9,13.2
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,6,2011,0,18.9,62.3,18.8,0.6,20.2,61.7,17.6
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,6,2012,0,24.3,65.3,10.4,0.2,18.7,66.3,14.8
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,6,2013,8.4,44.6,39.7,7.2,9.8,43.3,40.4,6.5
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,6,2014,8.2,47.8,36.9,7,13.4,36.3,43.8,6.5
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,7,2009,57.2,34,0.2,24.3,56.8,20.7,2.8,18.9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,7,2010,0.4,23.6,65.1,10.9,1.3,18.3,66.3,14.1
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,7,2011,0.3,23.6,62.9,13.1,2.5,17.6,59.8,20.1
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,7,2012,0.4,30,57,12.6,3.5,18.8,53.3,24.4
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,7,2013,8.4,43.1,41.2,7.2,9.4,42,42.7,5.9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,7,2014,8.4,41.3,42.7,7.6,9.8,47.8,39.7,2.7
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2000,0,31,60,8,8,73,18,1
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2001,0,53,47,0,9,70,21,1
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2002,0,32.3,63.9,3.9,6.3,59.5,27.8,6.3
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2009,54.6,35.6,0.7,18.2,74.6,9,0.7,19.4
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2010,0.6,16.3,78.9,4.2,0.4,17.1,61.6,20.9
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2011,0.8,16.3,79.5,3.4,0.4,22.6,61.7,15.4
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2012,0,17.9,77.3,4.8,0,20,59.6,20.4
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2013,7.5,45.9,39.9,6.8,6.5,53,35.7,4.8
150162990201C,CHICAGO INTERNATIONAL CHARTER    ,8,2014,9.6,52.9,33.4,4.1,11.2,46.6,36.6,5.6
150162990202C,TRIUMPHANT CHARTER ELEM SCHOOL   ,8,2000,4,64,29,3,37,63,0,0
150162990202C,TRIUMPHANT CHARTER ELEM SCHOOL   ,8,2001,0,73,27,0,26,68,6,0
150162990202C,TRIUMPHANT CHARTER ELEM SCHOOL   ,8,2002,2.2,65.2,32.6,0,22.2,68.9,8.9,0
150162990203C,BETTY SHABAZZ INTRNTL CHARTER SCH,3,2000,10,66,21,3,52,40,8,0
150162990203C,SHABAZZ INTERNATIONAL CHART ELEM ,3,2001,18,54,26,4,29,46,11,0
150162990203C,SHABAZZ INTERNATIONAL CHART ELEM ,3,2002,9.6,50,38.5,1.9,9.4,35.8,47.8,5.7
150162990203C,SHABAZZ INTERNATIONAL ELEM CHARTR,3,2009,7.1,26.8,48.2,17.9,7.1,23.2,32.1,37.5
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,3,2010,13.2,34.2,44.7,7.9,6.5,35.1,49.4,9.1
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,3,2011,13.8,31,41.4,13.8,9.2,23,57.5,10.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,3,2012,4.2,37.5,50,8.3,0,15.3,69.4,15.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,3,2013,16.2,54.4,25,4.4,23.5,52.9,20.6,2.9
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,3,2014,21.3,54.1,19.7,4.9,16.4,59,19.7,4.9
150162990203C,SHABAZZ INTERNATIONAL ELEM CHARTR,4,2009,1.8,43.6,43.6,10.9,3.6,38.2,52.7,5.5
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,4,2010,0,41.7,48.3,10,1.7,23.3,61.7,13.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,4,2011,2.5,39.5,50.6,7.4,7.4,22.2,61.7,8.6
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,4,2012,3.8,46.8,43,6.3,5.1,27.8,58.2,8.9
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,4,2013,8.1,58.1,29.7,4.1,13.5,48.6,36.5,1.4
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,4,2014,15.4,56.9,23.1,4.6,15.4,36.9,47.7,0
150162990203C,BETTY SHABAZZ INTRNTL CHARTER SCH,5,2000,0,64,36,0,19,67,14,0
150162990203C,SHABAZZ INTERNATIONAL CHART ELEM ,5,2001,.b,.b,.b,.b,.b,.b,.b,.b
150162990203C,SHABAZZ INTERNATIONAL CHART ELEM ,5,2002,0,36,52,12,0,56,40,4
150162990203C,SHABAZZ INTERNATIONAL ELEM CHARTR,5,2009,0,23.7,50.8,25.4,0,25.4,71.2,3.4
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,5,2010,0,40.4,45.6,14,1.8,40.4,54.4,3.5
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,5,2011,0,24.6,56.1,19.3,0,17.5,73.7,8.8
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,5,2012,0,43.1,45.8,11.1,1.4,38.9,56.9,2.8
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,5,2013,10.7,60,26.7,2.7,20,48,29.3,2.7
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,5,2014,7.7,49.2,40,3.1,3.1,50.8,46.2,0
150162990203C,SHABAZZ INTERNATIONAL ELEM CHARTR,6,2009,0,18.5,51.9,29.6,0,11.1,66.7,22.2
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,6,2010,0,21.1,68.4,10.5,3.5,31.6,59.6,5.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,6,2011,0,29.3,56.9,13.8,1.7,43.1,46.6,8.6
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,6,2012,0,19.6,66.7,13.7,0,17.6,72.5,9.8
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,6,2013,15.4,41.5,32.3,10.8,15.6,53.1,26.6,4.7
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,6,2014,12,61.3,21.3,5.3,18.4,52.6,26.3,2.6
150162990203C,SHABAZZ INTERNATIONAL ELEM CHARTR,7,2009,57.2,34,4.3,13,56.8,20.7,0,8.7
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,7,2010,0,16.7,60,23.3,3.3,6.7,56.7,33.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,7,2011,0,28.3,62.3,9.4,3.8,22.6,58.5,15.1
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,7,2012,0,28,64,8,2,26.5,59.2,12.2
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,7,2013,2.1,39.6,50,8.3,8.3,43.8,39.6,8.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,7,2014,25.5,32.7,38.2,3.6,14.5,40,40,5.5
150162990203C,SHABAZZ INTERNATIONAL CHART ELEM ,8,2001,0,47,53,0,18,65,18,0
150162990203C,SHABAZZ INTERNATIONAL CHART ELEM ,8,2002,0,33.3,63,3.7,3.7,66.7,25.9,3.7
150162990203C,SHABAZZ INTERNATIONAL ELEM CHARTR,8,2009,54.6,35.6,0,23.1,74.6,9,0,23.1
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,8,2010,0,17.4,69.6,13,0,8.7,39.1,52.2
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,8,2011,0,16.1,83.9,0,0,6.5,61.3,32.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,8,2012,0,17,78.7,4.3,0,23.9,60.9,15.2
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,8,2013,2.1,50,41.7,6.3,10.4,54.2,29.2,6.3
150162990203C,SHABAZZ INTERNATIONAL CHRTR SCHLS,8,2014,9.1,54.5,25.5,10.9,12.7,38.2,36.4,12.7
1501629902046,MAHALIA JACKSON ELEM SCHOOL             ,3,1997,.a,42,56,3,.a,26,74,0
1501629902046,MAHALIA JACKSON ELEM SCHOOL             ,3,1998,.a,56,41,3,.a,21,77,3
1501629902046,MAHALIA JACKSON ELEM SCHOOL      ,3,1999,27,44,27,2,29,36,36,0
1501629902046,MAHALIA JACKSON ELEM SCHOOL      ,3,2000,24,56,20,0,40,35,25,0
1501629902046,MAHALIA JACKSON ELEM SCHOOL      ,3,2001,33,42,14,4,40,26,33,4
1501629902046,MAHALIA JACKSON ELEM SCHOOL      ,3,2002,35.4,50,12.5,2.1,36.5,46.2,29.4,3.8
1501629902046,MAHALIA JACKSON ELEM SCHOOL      ,3,2003,22.2,57.8,.b,6.7,31.8,36.4,42.9,0
1501629902046,"JACKSON, M ELEM SCHOOL           ",3,2004,37.3,45.1,15.7,2,44.2,21.2,35.3,1.9
1501629902046,"JACKSON, M ELEM SCHOOL           ",3,2005,35.5,51.6,12.9,0,34.4,31.3,34.4,0
1501629902046,"JACKSON, M ELEM SCHOOL           ",3,2006,18.9,48.6,28.6,2.7,24.3,29.7,42.9,8.1
1501629902046,"JACKSON, M ELEM SCHOOL           ",3,2007,17.5,50,32.5,0,24.4,19.5,48.8,7.3
1501629902046,"JACKSON, M ELEM SCHOOL           ",3,2008,20.4,34.7,40.8,4.1,27.1,20.8,50,2.1
1501629902046,"JACKSON, M ELEM SCHOOL           ",3,2009,14.3,40,42.9,2.9,16.7,38.9,38.9,5.6
1501629902046,JACKSON  M ELEM SCHOOL           ,3,2010,7.1,39.3,32.1,21.4,3.4,20.7,65.5,10.3
1501629902046,JACKSON M ELEM SCHOOL            ,3,2011,27.8,19.4,41.7,11.1,30.6,11.1,50,8.3
1501629902046,JACKSON  M ELEM SCHOOL           ,3,2012,12.9,22.6,54.8,9.7,16.1,35.5,38.7,9.7
1501629902046,JACKSON  M ELEM SCHOOL           ,3,2013,20,52,28,0,36,60,4,0
1501629902046,JACKSON  M ELEM SCHOOL           ,3,2014,29,61.3,6.5,3.2,41.9,38.7,19.4,0
1501629902046,"JACKSON, M ELEM SCHOOL           ",4,2006,.b,.b,.b,3.3,6.7,40,.b,3.3
1501629902046,"JACKSON, M ELEM SCHOOL           ",4,2007,0,67.9,21.4,10.7,0,46.4,50,3.6
1501629902046,"JACKSON, M ELEM SCHOOL           ",4,2008,2.6,44.7,47.4,5.3,5.1,43.6,46.2,5.1
1501629902046,"JACKSON, M ELEM SCHOOL           ",4,2009,3.7,40.7,55.6,0,3.7,22.2,74.1,0
